job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality,received_callback
740,Boston,business_and_personal_service,secretary,0,0,,0,0,0,5,0,0,none_listed,Emily,white,f,3,0,0,1,16,1,1,1,0,0,1,high,0
740,Boston,business_and_personal_service,secretary,0,0,,0,0,0,8,0,0,none_listed,Latoya,black,f,4,1,0,0,7,0,1,0,0,1,0,low,0
741,Boston,other_service,clerical,0,0,nonprofit,1,0,0,1,1,0,none_listed,Allison,white,f,3,0,1,1,26,1,1,1,0,1,1,high,0
741,Boston,other_service,clerical,0,0,nonprofit,1,0,0,1,1,0,none_listed,Emily,white,f,4,1,0,0,11,1,1,0,0,1,0,low,0
741,Boston,other_service,clerical,0,0,nonprofit,1,0,0,1,1,0,none_listed,Kenya,black,f,3,0,0,0,4,1,1,0,0,1,0,low,0
741,Boston,other_service,clerical,0,0,nonprofit,1,0,0,1,1,0,none_listed,Lakisha,black,f,2,0,0,0,16,1,1,0,0,1,1,high,0
742,Boston,other_service,secretary,NA,0,,1,0,0,7,1,0,none_listed,Carrie,white,f,3,0,0,1,4,1,1,1,0,1,1,high,1
742,Boston,other_service,secretary,NA,0,,1,0,0,5,1,0,none_listed,Latoya,black,f,3,0,1,1,26,1,1,1,0,1,1,high,1
742,Boston,other_service,secretary,NA,0,,1,0,0,3,1,0,none_listed,Sarah,brown,f,3,0,0,0,13,1,1,0,0,1,1,low,1
742,Boston,other_service,secretary,NA,0,,1,0,0,9,1,0,none_listed,Tamika,black,f,4,1,0,0,11,1,1,0,0,1,0,low,0
743,Boston,other_service,secretary,0,1,,0,0,0,2,0,0,none_listed,Aisha,black,f,3,0,0,1,13,1,1,0,0,1,0,low,0
743,Boston,other_service,secretary,0,1,,0,0,0,8,0,0,none_listed,Anne,white,f,3,0,0,0,1,1,1,0,0,1,0,low,0
743,Boston,other_service,secretary,0,1,,0,0,0,5,0,0,none_listed,Jill,white,f,3,0,0,1,16,1,1,1,0,0,1,high,0
743,Boston,other_service,secretary,0,1,,0,0,0,10,0,0,none_listed,Latoya,black,f,2,0,0,0,16,1,1,0,0,1,1,high,1
744,Boston,other_service,secretary,0,0,private,1,0,0,9,1,0,none_listed,Ebony,black,f,4,1,0,0,11,1,1,0,0,1,0,low,0
744,Boston,other_service,secretary,0,0,private,1,0,0,9,1,0,none_listed,Emily,brown,f,3,0,1,1,26,1,1,1,0,1,1,high,0
744,Boston,other_service,secretary,0,0,private,1,0,0,0,1,0,none_listed,Kristen,white,f,3,0,0,1,7,1,1,0,0,1,0,low,0
744,Boston,other_service,secretary,0,0,private,1,0,0,8,1,0,none_listed,Lakisha,black,f,4,1,0,0,9,1,1,1,0,1,1,high,0
745,Boston,business_and_personal_service,clerical,NA,0,,0,0,0,0,0,0,none_listed,Anne,white,f,3,0,0,0,4,1,1,0,0,1,0,low,0
745,Boston,business_and_personal_service,clerical,NA,0,,0,0,0,4,0,0,none_listed,Lakisha,black,f,3,0,0,0,1,1,1,0,0,1,0,low,0
745,Boston,business_and_personal_service,clerical,NA,0,,0,0,0,0,0,0,none_listed,Sarah,white,f,2,0,0,0,16,1,1,0,0,1,1,high,0
745,Boston,business_and_personal_service,clerical,NA,0,,0,0,0,9,0,0,none_listed,Tanisha,black,f,4,1,0,0,9,1,1,1,0,1,1,high,0
746,Boston,wholesale_and_retail_trade,secretary,NA,0,,1,0,0,some,1,0,none_listed,Ebony,black,f,3,0,0,1,5,0,1,0,0,1,0,low,0
746,Boston,wholesale_and_retail_trade,secretary,NA,0,,1,0,0,some,1,0,none_listed,Jill,white,f,2,0,0,0,19,0,0,1,0,0,1,high,1
746,Boston,wholesale_and_retail_trade,secretary,NA,0,,1,0,0,some,1,0,none_listed,Kristen,white,f,3,0,0,1,7,1,1,0,0,1,0,low,1
746,Boston,wholesale_and_retail_trade,secretary,NA,0,,1,0,0,some,1,0,none_listed,Tanisha,black,f,3,0,1,1,26,1,1,1,0,1,1,high,0
747,Boston,other_service,secretary,NA,0,,0,0,0,6,0,0,none_listed,Carrie,brown,f,4,1,0,1,9,1,0,1,0,1,1,high,0
747,Boston,other_service,secretary,NA,0,,0,0,0,10,0,0,none_listed,Jill,white,f,3,0,0,1,13,1,1,0,0,1,0,low,1
747,Boston,other_service,secretary,NA,0,,0,0,0,3,0,0,none_listed,Keisha,black,f,3,0,0,0,13,1,1,0,0,1,1,low,0
747,Boston,other_service,secretary,NA,0,,0,0,0,1,0,0,none_listed,Lakisha,black,f,2,0,0,0,19,0,0,1,0,0,1,high,1
310,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,1,0,0,3,0,0,none_listed,Geoffrey,brown,m,4,1,1,1,7,1,0,1,0,0,1,high,0
310,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,1,0,0,10,0,0,none_listed,Kenya,black,f,4,1,0,1,4,1,0,1,1,0,1,high,0
310,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,1,0,0,9,0,0,none_listed,Laurie,white,f,4,1,0,1,6,0,0,0,0,0,0,low,0
310,Boston,wholesale_and_retail_trade,sales_rep,0,1,private,1,0,0,5,0,0,none_listed,Tamika,black,f,4,1,0,0,7,0,0,0,0,1,0,low,0
748,Chicago,other_service,secretary,NA,1,,1,0,0,2,1,0,none_listed,Emily,white,f,4,1,0,1,3,1,1,0,0,0,1,high,0
748,Chicago,other_service,secretary,NA,1,,1,0,0,2,1,0,none_listed,Latonya,black,f,4,1,0,1,4,1,0,0,0,1,0,low,0
748,Chicago,other_service,secretary,NA,1,,1,0,0,2,1,0,none_listed,Laurie,brown,f,4,1,0,0,4,1,0,0,0,1,0,low,0
748,Chicago,other_service,secretary,NA,1,,1,0,0,2,1,0,none_listed,Tamika,black,f,3,0,0,1,5,1,0,1,0,0,1,high,0
750,Chicago,wholesale_and_retail_trade,manager,0,1,public,1,0,0,some,0,0,none_listed,Allison,white,f,4,1,0,1,5,0,1,1,0,0,1,high,0
749,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,2,1,0,none_listed,Lakisha,black,f,3,0,0,1,6,1,0,0,0,0,0,low,0
750,Chicago,wholesale_and_retail_trade,manager,0,1,public,1,0,0,some,0,0,none_listed,Lakisha,black,f,0,0,0,0,4,1,1,1,0,1,1,high,0
749,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,4,1,0,none_listed,Meredith,white,f,3,0,0,1,3,1,0,1,1,0,1,high,0
749,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,5,1,0,none_listed,Sarah,white,f,2,0,0,0,3,1,0,0,0,1,0,low,0
749,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,4,1,0,none_listed,Tanisha,black,f,3,0,0,1,12,1,1,1,1,0,1,high,0
751,Chicago,wholesale_and_retail_trade,secretary,0,0,private,1,0,0,0,1,0,none_listed,Allison,brown,f,2,0,0,0,6,1,1,0,0,0,0,low,0
751,Chicago,wholesale_and_retail_trade,secretary,0,0,private,1,0,0,5,1,0,none_listed,Anne,white,f,3,0,0,1,6,1,1,1,0,0,1,high,0
751,Chicago,wholesale_and_retail_trade,secretary,0,0,private,1,0,0,3,1,0,none_listed,Ebony,black,f,3,0,0,1,6,1,1,0,0,0,0,low,0
751,Chicago,wholesale_and_retail_trade,secretary,0,0,private,1,0,0,10,1,0,none_listed,Latoya,black,f,3,0,0,1,6,1,1,1,1,0,1,high,0
752,Chicago,business_and_personal_service,supervisor,NA,1,,1,0,1,10,1,0,some_college,Aisha,black,f,4,1,0,1,11,1,1,1,0,1,1,high,0
752,Chicago,business_and_personal_service,supervisor,NA,1,,1,0,1,10,1,0,some_college,Anne,white,f,4,1,0,1,11,1,1,1,1,0,1,high,1
752,Chicago,business_and_personal_service,supervisor,NA,1,,1,0,1,10,1,0,some_college,Jill,white,f,4,1,0,1,11,1,1,0,0,0,0,low,0
752,Chicago,business_and_personal_service,supervisor,NA,1,,1,0,1,10,1,0,some_college,Tanisha,black,f,4,1,0,0,11,1,1,0,0,1,0,low,0
753,Chicago,business_and_personal_service,sales_rep,1,1,private,1,0,0,2,0,0,none_listed,Brendan,white,m,4,1,0,1,5,1,1,1,1,0,1,high,1
753,Chicago,business_and_personal_service,sales_rep,1,1,private,1,0,0,2,0,0,none_listed,Keisha,black,f,4,1,0,1,6,0,0,1,0,0,1,high,0
753,Chicago,business_and_personal_service,sales_rep,1,1,private,1,0,0,2,0,0,none_listed,Kenya,black,f,3,0,0,0,7,1,0,0,0,0,0,low,0
753,Chicago,business_and_personal_service,sales_rep,1,1,private,1,0,0,2,0,0,none_listed,Sarah,white,f,4,1,1,0,6,0,1,0,0,0,0,low,1
754,Chicago,wholesale_and_retail_trade,manager,0,0,private,1,0,0,some,0,0,none_listed,Todd,white,m,4,1,0,0,5,0,1,0,0,0,0,low,0
754,Chicago,wholesale_and_retail_trade,manager,0,0,private,1,0,0,some,0,0,none_listed,Tyrone,black,m,4,1,1,0,6,0,1,0,0,0,0,low,0
755,Chicago,wholesale_and_retail_trade,manager,0,0,private,0,0,0,1,0,0,none_listed,Emily,white,f,0,0,0,0,5,1,1,1,0,1,1,high,0
755,Chicago,wholesale_and_retail_trade,manager,0,0,private,0,0,0,7,0,0,none_listed,Latonya,black,f,4,1,0,1,5,0,1,1,1,0,1,high,0
756,Chicago,business_and_personal_service,supervisor,0,0,nonprofit,1,1,0,2,1,0,none_listed,Jill,brown,f,2,0,0,0,10,1,0,0,0,1,0,low,0
756,Chicago,business_and_personal_service,supervisor,0,0,nonprofit,1,1,0,3,1,0,none_listed,Kenya,black,f,4,1,0,0,11,1,0,0,0,1,0,low,0
756,Chicago,business_and_personal_service,supervisor,0,0,nonprofit,1,1,0,5,1,0,none_listed,Sarah,white,f,3,0,0,1,11,1,0,1,0,1,1,high,0
756,Chicago,business_and_personal_service,supervisor,0,0,nonprofit,1,1,0,8,1,0,none_listed,Tanisha,black,f,4,1,0,0,9,1,0,1,0,1,1,high,0
757,Chicago,wholesale_and_retail_trade,secretary,NA,0,,1,0,0,1,1,0,none_listed,Jill,white,f,4,1,0,0,7,1,0,0,1,1,1,high,0
758,Chicago,wholesale_and_retail_trade,manager,NA,0,,1,0,0,some,0,0,none_listed,Lakisha,black,f,0,0,0,0,5,1,1,0,0,0,0,low,0
757,Chicago,wholesale_and_retail_trade,secretary,NA,0,,1,0,0,4,1,0,none_listed,Latoya,black,f,4,1,0,1,21,1,0,0,0,1,1,high,0
758,Chicago,wholesale_and_retail_trade,manager,NA,0,,1,0,0,some,0,0,none_listed,Neil,brown,m,4,1,0,0,5,0,1,0,0,0,0,low,0
759,Chicago,wholesale_and_retail_trade,manager,0,1,,1,0,0,3,0,0,none_listed,Keisha,black,f,4,1,0,0,5,0,1,0,0,0,0,low,0
759,Chicago,wholesale_and_retail_trade,manager,0,1,,1,0,0,3,0,0,none_listed,Laurie,white,f,0,0,0,0,4,1,1,0,0,1,0,low,0
760,Chicago,other_service,manager,NA,1,,1,1,0,9,1,1,none_listed,Allison,white,f,4,1,0,0,13,1,0,0,0,1,0,low,0
760,Chicago,other_service,manager,NA,1,,1,1,0,0,1,1,none_listed,Ebony,black,f,4,1,0,1,11,1,0,0,0,0,0,low,0
760,Chicago,other_service,manager,NA,1,,1,1,0,9,1,1,none_listed,Emily,white,f,4,1,0,1,11,1,0,1,0,0,1,high,0
760,Chicago,other_service,manager,NA,1,,1,1,0,5,1,1,none_listed,Latonya,black,f,4,1,0,1,11,1,0,1,0,0,1,high,0
761,Chicago,other_service,secretary,0,0,,1,1,1,10,1,1,college,Allison,white,f,4,1,0,1,5,1,0,0,0,1,0,low,0
762,Chicago,wholesale_and_retail_trade,manager,0,0,,1,0,0,some,0,0,none_listed,Jill,brown,f,4,1,0,1,5,0,1,0,0,0,0,low,0
761,Chicago,other_service,secretary,0,0,,1,1,1,3,1,1,college,Keisha,black,f,4,1,0,1,5,1,0,0,0,0,1,high,0
761,Chicago,other_service,secretary,0,0,,1,1,1,10,1,1,college,Kristen,white,f,4,1,0,0,6,1,1,1,0,1,1,high,0
761,Chicago,other_service,secretary,0,0,,1,1,1,8,1,1,college,Latoya,black,f,4,1,0,0,5,1,0,0,0,1,0,low,0
762,Chicago,wholesale_and_retail_trade,manager,0,0,,1,0,0,some,0,0,none_listed,Rasheed,black,m,0,0,0,0,5,1,1,0,0,0,0,low,0
763,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,9,1,0,none_listed,Aisha,black,f,3,0,0,1,9,1,0,0,0,0,0,low,0
763,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,8,1,0,none_listed,Allison,white,f,4,1,0,0,4,1,0,0,0,1,0,low,0
763,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,6,1,0,none_listed,Latoya,black,f,4,1,0,0,5,1,1,0,1,1,1,high,0
763,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,2,1,0,none_listed,Sarah,white,f,4,1,1,1,4,1,0,0,0,1,1,high,0
765,Chicago,wholesale_and_retail_trade,manager,NA,1,,0,0,0,8,0,0,none_listed,Brendan,white,m,4,1,0,0,5,0,0,0,0,1,0,low,0
764,Chicago,other_service,supervisor,NA,1,,1,1,0,3,1,0,none_listed,Emily,white,f,4,1,0,0,6,1,0,0,0,1,1,low,0
764,Chicago,other_service,supervisor,NA,1,,1,1,0,3,1,0,none_listed,Keisha,black,f,3,0,0,0,8,1,0,0,0,1,1,low,0
764,Chicago,other_service,supervisor,NA,1,,1,1,0,3,1,0,none_listed,Kenya,black,f,3,0,0,1,18,1,0,1,0,1,1,high,0
765,Chicago,wholesale_and_retail_trade,manager,NA,1,,0,0,0,3,0,0,none_listed,Lakisha,black,f,4,1,0,0,5,0,1,0,0,0,0,low,0
764,Chicago,other_service,supervisor,NA,1,,1,1,0,3,1,0,none_listed,Sarah,white,f,4,1,0,1,8,1,1,0,0,0,1,high,0
767,Chicago,wholesale_and_retail_trade,manager,NA,0,,1,0,0,some,0,0,none_listed,Aisha,black,f,0,0,0,0,4,1,1,0,0,1,0,low,0
766,Chicago,other_service,supervisor,0,1,,1,1,1,5,0,1,some_college,Aisha,black,f,4,1,0,1,14,1,0,0,0,1,1,high,0
766,Chicago,other_service,supervisor,0,1,,1,1,1,5,0,1,some_college,Anne,brown,f,4,1,0,0,11,1,0,1,0,1,1,high,0
767,Chicago,wholesale_and_retail_trade,manager,NA,0,,1,0,0,some,0,0,none_listed,Carrie,white,f,4,1,0,1,5,0,1,0,0,0,0,low,0
766,Chicago,other_service,supervisor,0,1,,1,1,1,5,0,1,some_college,Emily,white,f,2,0,0,1,12,1,0,1,0,1,0,low,0
766,Chicago,other_service,supervisor,0,1,,1,1,1,5,0,1,some_college,Kenya,black,f,4,1,0,1,13,1,1,0,0,1,0,low,0
768,Chicago,other_service,supervisor,NA,1,,1,0,0,3,0,1,none_listed,Kenya,black,f,4,1,0,1,7,1,1,0,0,0,1,high,0
768,Chicago,other_service,supervisor,NA,1,,1,0,0,3,0,1,none_listed,Kristen,white,f,3,0,0,1,8,1,0,0,0,0,1,high,0
768,Chicago,other_service,supervisor,NA,1,,1,0,0,3,0,1,none_listed,Meredith,brown,f,4,1,0,1,6,1,0,0,0,1,0,low,0
768,Chicago,other_service,supervisor,NA,1,,1,0,0,3,0,1,none_listed,Tanisha,black,f,2,0,0,1,7,1,0,1,0,1,0,low,0
769,Chicago,other_service,secretary,0,1,,1,0,0,4,1,0,none_listed,Allison,white,f,4,1,0,1,3,1,0,0,0,0,0,low,0
769,Chicago,other_service,secretary,0,1,,1,0,0,3,1,0,none_listed,Emily,white,f,4,1,0,1,4,1,1,0,0,0,1,high,0
769,Chicago,other_service,secretary,0,1,,1,0,0,2,1,0,none_listed,Kenya,black,f,4,1,0,1,4,1,1,1,0,0,1,high,0
769,Chicago,other_service,secretary,0,1,,1,0,0,0,1,0,none_listed,Tamika,black,f,4,1,0,0,5,1,0,0,0,0,0,low,0
771,Chicago,other_service,manager,0,0,nonprofit,1,1,1,3,0,0,college,Brett,white,m,4,1,0,1,5,1,0,1,0,1,1,high,0
771,Chicago,other_service,manager,0,0,nonprofit,1,1,1,3,0,0,college,Hakim,black,m,4,1,0,1,6,1,0,0,0,0,0,low,0
771,Chicago,other_service,manager,0,0,nonprofit,1,1,1,3,0,0,college,Jill,brown,f,4,1,0,1,6,0,0,0,0,0,0,low,0
772,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,8,0,0,none_listed,Jill,white,f,4,1,0,0,4,1,1,0,0,1,0,low,0
772,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,3,0,0,none_listed,Matthew,white,m,2,0,0,1,4,0,1,1,0,0,1,high,0
771,Chicago,other_service,manager,0,0,nonprofit,1,1,1,3,0,0,college,Tamika,black,f,4,1,0,1,4,1,1,0,0,0,1,high,0
772,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,7,0,0,none_listed,Tanisha,black,f,4,1,1,1,5,0,1,1,0,1,1,high,0
772,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,3,0,0,none_listed,Tyrone,black,m,4,1,0,0,5,0,0,0,0,1,0,low,0
773,Chicago,business_and_personal_service,manager,0,0,private,1,0,0,some,0,0,none_listed,Jill,white,f,4,1,0,1,4,0,1,1,0,0,1,high,0
773,Chicago,business_and_personal_service,manager,0,0,private,1,0,0,some,0,0,none_listed,Tamika,black,f,0,0,0,0,4,1,1,1,0,1,1,high,0
775,Chicago,wholesale_and_retail_trade,manager,0,1,public,1,0,0,some,0,0,none_listed,Anne,white,f,4,1,1,0,5,0,1,0,0,1,0,low,0
775,Chicago,wholesale_and_retail_trade,manager,0,1,public,1,0,0,some,0,0,none_listed,Latonya,black,f,4,1,0,0,5,0,1,0,0,1,0,low,0
774,Chicago,other_service,secretary,0,1,nonprofit,1,0,1,3,1,0,college,Latoya,black,f,4,1,0,1,44,1,0,1,0,1,1,high,0
774,Chicago,other_service,secretary,0,1,nonprofit,1,0,1,3,1,0,college,Sarah,white,f,4,1,0,1,7,1,1,0,0,0,1,high,0
777,Chicago,other_service,manager,1,0,nonprofit,0,0,0,4,0,0,none_listed,Allison,white,f,4,1,0,0,2,1,1,0,0,0,0,low,0
777,Chicago,other_service,manager,1,0,nonprofit,0,0,0,4,0,0,none_listed,Ebony,black,f,2,0,0,0,6,0,0,0,0,0,0,low,0
776,Chicago,business_and_personal_service,manager,0,1,public,1,0,1,8,1,0,college,Emily,brown,f,4,1,0,1,6,1,0,1,0,1,1,high,0
777,Chicago,other_service,manager,1,0,nonprofit,0,0,0,7,0,0,none_listed,Jill,white,f,4,1,0,1,2,1,1,1,0,1,1,high,0
777,Chicago,other_service,manager,1,0,nonprofit,0,0,0,4,0,0,none_listed,Kenya,black,f,4,1,1,1,5,0,1,1,1,0,1,high,0
776,Chicago,business_and_personal_service,manager,0,1,public,1,0,1,8,1,0,college,Laurie,white,f,4,1,0,0,6,1,0,0,0,0,0,low,0
776,Chicago,business_and_personal_service,manager,0,1,public,1,0,1,3,1,0,college,Tamika,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
776,Chicago,business_and_personal_service,manager,0,1,public,1,0,1,2,1,0,college,Tanisha,black,f,4,1,0,1,6,1,0,1,0,0,1,high,0
778,Chicago,other_service,manager,0,1,nonprofit,1,0,1,2,0,0,college,Emily,white,f,4,1,0,1,5,1,1,0,0,0,1,high,1
778,Chicago,other_service,manager,0,1,nonprofit,1,0,1,2,1,0,college,Kenya,black,f,4,1,0,1,7,1,0,0,0,0,1,high,1
779,Chicago,wholesale_and_retail_trade,manager,0,0,private,1,0,0,some,0,0,none_listed,Lakisha,black,f,0,0,0,0,4,1,1,0,0,1,0,low,0
779,Chicago,wholesale_and_retail_trade,manager,0,0,private,1,0,0,some,0,0,none_listed,Todd,white,m,4,1,0,0,4,0,1,0,0,0,0,low,0
780,Chicago,other_service,supervisor,0,1,nonprofit,1,0,0,3,1,0,none_listed,Aisha,black,f,4,1,0,0,7,1,1,1,0,1,1,high,0
780,Chicago,other_service,supervisor,0,1,nonprofit,1,0,0,3,1,0,none_listed,Jill,brown,f,4,1,0,1,7,1,0,1,0,0,1,high,0
781,Chicago,other_service,manager,0,1,nonprofit,1,0,0,5,0,0,none_listed,Lakisha,black,f,4,1,0,0,5,0,1,0,0,0,0,low,0
781,Chicago,other_service,manager,0,1,nonprofit,1,0,0,5,0,0,none_listed,Matthew,white,m,0,0,0,0,5,1,1,0,0,1,0,low,0
782,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,7,0,0,none_listed,Lakisha,black,f,4,1,0,0,2,1,1,0,0,0,0,low,0
782,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,9,0,0,none_listed,Matthew,white,m,4,1,0,0,1,1,1,0,0,1,0,low,0
783,Chicago,wholesale_and_retail_trade,manager,0,1,public,1,0,0,some,0,1,none_listed,Brad,white,m,2,0,0,0,4,0,1,0,0,0,0,low,0
783,Chicago,wholesale_and_retail_trade,manager,0,1,public,1,0,0,some,0,1,none_listed,Tamika,black,f,1,0,0,0,4,1,1,0,0,0,0,low,0
784,Chicago,other_service,secretary,0,1,nonprofit,1,0,0,5,1,0,none_listed,Anne,white,f,3,0,0,1,8,1,0,0,0,0,0,low,0
784,Chicago,other_service,secretary,0,1,nonprofit,1,0,0,9,1,0,none_listed,Keisha,black,f,4,1,0,0,3,1,1,0,0,1,1,low,0
784,Chicago,other_service,secretary,0,1,nonprofit,1,0,0,7,1,0,none_listed,Kristen,brown,f,3,0,0,1,4,1,0,1,0,0,0,high,0
784,Chicago,other_service,secretary,0,1,nonprofit,1,0,0,2,1,0,none_listed,Lakisha,black,f,3,0,0,1,2,1,1,1,1,0,1,high,0
785,Chicago,other_service,supervisor,0,1,private,1,0,0,4,1,0,none_listed,Allison,white,f,3,0,0,1,5,1,0,1,0,0,1,high,0
786,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Emily,white,f,4,1,1,0,6,0,1,1,0,1,1,high,0
785,Chicago,other_service,supervisor,0,1,private,1,0,0,4,1,0,none_listed,Sarah,white,f,3,0,0,1,8,1,1,0,0,0,0,low,0
785,Chicago,other_service,supervisor,0,1,private,1,0,0,4,1,0,none_listed,Tamika,black,f,4,1,0,1,4,1,1,0,0,0,1,high,0
786,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Tamika,black,f,4,1,0,1,4,0,1,1,0,0,1,high,0
785,Chicago,other_service,supervisor,0,1,private,1,0,0,4,1,0,none_listed,Tanisha,black,f,2,0,0,1,5,1,0,1,0,1,0,low,0
788,Chicago,wholesale_and_retail_trade,manager,0,1,private,0,0,0,0,0,0,none_listed,Geoffrey,white,m,4,1,0,1,5,1,1,1,0,1,1,high,0
787,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,10,1,0,none_listed,Jill,brown,f,3,0,0,1,5,1,0,1,0,0,1,high,0
787,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,2,1,0,none_listed,Keisha,black,f,3,0,0,1,6,1,0,0,0,0,0,low,0
787,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,9,1,0,none_listed,Kristen,white,f,2,0,0,1,3,1,0,1,0,1,0,low,0
788,Chicago,wholesale_and_retail_trade,manager,0,1,private,0,0,0,4,0,0,none_listed,Tamika,black,f,4,1,0,1,6,0,0,1,0,0,1,high,0
787,Chicago,business_and_personal_service,clerical,0,0,private,1,0,0,2,1,0,none_listed,Tanisha,black,f,3,0,0,1,16,1,0,0,0,0,1,high,0
789,Chicago,finance_insurance_real_estate,clerical,NA,1,,1,0,0,7,1,0,none_listed,Allison,white,f,3,0,0,0,8,1,1,0,0,1,0,low,0
790,Chicago,wholesale_and_retail_trade,retail_sales,0,0,,0,0,0,0,0,0,none_listed,Anne,white,f,4,1,1,0,6,0,1,0,0,0,0,low,0
789,Chicago,finance_insurance_real_estate,clerical,NA,1,,1,0,0,10,1,0,none_listed,Keisha,black,f,4,1,1,1,5,1,0,0,0,1,1,high,0
789,Chicago,finance_insurance_real_estate,clerical,NA,1,,1,0,0,8,1,0,none_listed,Kristen,white,f,4,1,0,1,7,1,0,0,0,0,1,high,1
790,Chicago,wholesale_and_retail_trade,retail_sales,0,0,,0,0,0,8,0,0,none_listed,Lakisha,black,f,4,1,0,0,2,1,1,0,0,0,0,low,0
789,Chicago,finance_insurance_real_estate,clerical,NA,1,,1,0,0,7,1,0,none_listed,Latoya,black,f,4,1,0,1,6,1,0,0,0,1,0,low,0
791,Chicago,other_service,clerical,0,0,private,1,0,0,2,1,0,none_listed,Carrie,white,f,3,0,0,1,6,1,0,0,0,0,0,low,0
791,Chicago,other_service,clerical,0,0,private,1,0,0,2,1,0,none_listed,Keisha,black,f,2,0,0,0,5,1,0,0,1,0,0,low,0
791,Chicago,other_service,clerical,0,0,private,1,0,0,2,1,0,none_listed,Kenya,black,f,3,0,0,1,3,1,0,1,0,0,1,high,0
792,Chicago,business_and_personal_service,sales_rep,0,1,,0,0,0,6,0,0,none_listed,Leroy,black,m,2,0,0,0,5,0,0,0,0,0,0,low,0
792,Chicago,business_and_personal_service,sales_rep,0,1,,0,0,0,6,0,0,none_listed,Neil,white,m,2,0,0,0,4,0,0,0,0,0,0,low,0
791,Chicago,other_service,clerical,0,0,private,1,0,0,2,1,0,none_listed,Sarah,brown,f,3,0,0,1,3,1,0,1,1,0,1,high,0
793,Chicago,other_service,manager,NA,0,,1,0,0,5,1,0,none_listed,Anne,white,f,3,0,0,1,6,1,0,0,0,0,1,low,0
794,Chicago,other_service,manager,0,0,nonprofit,0,0,0,7,0,0,none_listed,Emily,white,f,4,1,0,0,4,0,1,0,0,0,0,low,0
794,Chicago,other_service,manager,0,0,nonprofit,0,0,0,5,0,0,none_listed,Keisha,black,f,4,1,0,0,5,0,0,0,0,0,0,low,0
793,Chicago,other_service,manager,NA,0,,1,0,0,8,1,0,none_listed,Latonya,black,f,3,0,0,1,5,1,0,1,0,0,1,high,0
793,Chicago,other_service,manager,NA,0,,1,0,0,5,1,0,none_listed,Laurie,brown,f,4,1,0,0,7,1,0,0,1,1,1,high,0
793,Chicago,other_service,secretary,NA,0,,1,0,0,3,1,0,none_listed,Tanisha,black,f,4,1,0,0,11,1,0,0,0,1,0,low,0
795,Chicago,other_service,secretary,NA,1,,1,0,0,3,1,0,none_listed,Allison,white,f,3,0,0,1,5,1,0,1,0,0,1,high,0
795,Chicago,other_service,secretary,NA,1,,1,0,0,3,1,0,none_listed,Kenya,black,f,3,0,0,1,4,1,0,1,1,0,1,high,0
795,Chicago,other_service,secretary,NA,1,,1,0,0,3,1,0,none_listed,Latonya,black,f,2,0,0,0,6,1,0,0,0,0,0,low,0
796,Chicago,business_and_personal_service,manager,NA,0,,0,0,0,2,0,0,none_listed,Leroy,black,m,4,1,0,1,5,0,0,1,1,0,1,high,0
795,Chicago,other_service,secretary,NA,1,,1,0,0,3,1,0,none_listed,Meredith,white,f,3,0,0,1,6,1,0,0,0,0,0,low,0
796,Chicago,business_and_personal_service,manager,NA,0,,0,0,0,4,0,0,none_listed,Todd,white,m,2,0,0,1,4,0,1,1,0,0,1,high,0
797,Chicago,wholesale_and_retail_trade,manager,NA,0,,0,0,0,5,0,0,none_listed,Kenya,black,f,0,0,0,0,4,1,1,1,1,1,1,high,0
797,Chicago,wholesale_and_retail_trade,manager,NA,0,,0,0,0,9,0,0,none_listed,Todd,white,m,4,1,0,1,4,0,1,1,0,0,1,high,0
